ID,gender,race,DOB_yr,lsat,ugpa,fulltime,bar_score,index6040
9637,0,white,1964,37,2.7,1,318,696.315771
9746,1,white,1969,40,2.7,1,318,743.68419
9772,0,white,1967,37,2.7,0,318,696.315771
9778,0,white,1968,32,2.7,0,318,617.368406
9811,0,white,1968,43,2.7,1,318,791.052609
9829,0,white,1968,42,2.7,1,318,775.263136
9843,1,white,1969,35,2.7,1,318,664.736825
9850,0,white,1967,31,2.7,1,318,601.578933
9853,1,white,1962,42,2.7,1,318,775.263136
9863,1,white,1956,29,2.7,1,318,569.999987
9872,0,white,1969,36,2.7,1,318,680.526298
9891,0,white,1954,41,2.7,1,318,759.473663
9894,0,white,1958,27,2.7,0,318,538.421041
9907,0,asian,1968,33,2.7,1,318,633.157879
9943,1,white,1968,33,2.7,1,318,633.157879
9946,0,white,1966,38,2.7,1,318,712.105244
9964,1,white,1969,39,2.7,1,318,727.894717
10015,0,hisp,1968,29,2.7,1,318,577.8947235
10073,0,white,1966,46,2.7,1,318,838.421028
10080,0,white,1964,42,2.7,1,318,775.263136
10106,0,white,1967,33,2.7,1,318,641.0526155
10126,0,white,1961,35,2.7,1,318,664.736825
10140,0,black,1962,28,2.7,1,318,554.210514
10156,0,asian,1964,35,2.7,1,318,672.6315615
10212,0,white,1960,32,2.7,1,318,617.368406
10215,0,black,1955,18,2.7,0,318,396.315784
10217,1,white,1963,45,2.7,1,318,822.631555
10330,1,white,1957,36,2.7,1,318,680.526298
10449,0,white,1967,38,2.7,1,318,712.105244
10471,1,white,1962,35,2.7,1,318,664.736825
10507,0,white,1967,32,2.7,1,318,625.2631425
10514,0,white,1960,47,2.7,1,318,854.210501
10536,1,black,1969,20,2.7,1,318,427.89473
10561,0,white,1954,35,2.7,1,318,664.736825
10571,0,asian,1968,34,2.7,1,318,656.8420885
10591,0,black,1967,36,2.7,1,318,680.526298
10605,0,white,1962,37,2.7,0,318,696.315771
10607,0,hisp,1963,37,2.7,0,318,696.315771
10615,1,white,1959,37,2.7,1,318,696.315771
10620,0,white,1965,44,2.7,1,318,806.842082
10652,0,hisp,1968,32,2.7,1,318,617.368406
10685,0,white,1967,31,2.7,1,318,601.578933
10717,0,white,1954,42,2.7,1,318,775.263136
10718,1,white,1969,32,2.7,1,318,617.368406
10754,1,black,1968,32,2.7,1,318,617.368406
10767,0,white,1966,39,2.7,1,318,727.894717
10774,0,white,1961,41,2.7,0,318,759.473663
10791,0,white,1958,45,2.7,0,318,822.631555
10793,0,hisp,1967,25,2.7,1,318,506.842095
10798,1,white,1966,40,2.7,1,318,743.68419
10827,0,white,1965,45,2.7,1,318,822.631555
10852,0,white,1969,39,2.7,1,318,727.894717
10872,1,black,1965,29,2.7,1,318,569.999987
10928,0,white,1965,41,2.7,1,318,759.473663
10952,1,black,1970,27,2.7,1,318,538.421041
10993,1,white,1966,34,2.7,1,318,656.8420885
11027,0,hisp,1967,26,2.7,1,318,522.631568
11040,0,white,1965,41,2.7,1,318,759.473663
11163,0,white,1964,41,2.7,0,318,759.473663
11220,0,white,1968,40,2.7,1,318,743.68419
11224,0,hisp,1969,34,2.7,1,318,648.947352
11243,0,white,1964,29,2.7,1,318,577.8947235
11271,0,white,1967,36,2.7,1,318,680.526298
11281,1,white,1968,38,2.7,1,318,712.105244
11313,0,white,1965,24,2.7,0,318,491.052622
11321,0,white,1970,44,2.7,1,318,806.842082
11360,0,white,1966,32,2.7,1,318,625.2631425
11374,0,white,1968,43,2.7,1,318,791.052609
11390,0,white,1966,33,2.7,1,318,633.157879
11402,0,white,1969,36,2.7,1,318,680.526298
11461,0,white,1966,38,2.7,1,318,712.105244
11476,1,black,1968,28,2.7,1,318,554.210514
11488,1,black,1968,36,2.7,1,318,680.526298
11493,0,hisp,1960,35,2.7,1,318,664.736825
11503,1,white,1960,44,2.7,1,318,806.842082
11513,0,white,1964,42,2.7,0,318,775.263136
11516,0,hisp,1966,31,2.7,1,318,601.578933
11519,0,white,1966,37,2.7,1,318,696.315771
11548,0,white,1968,42,2.7,1,318,775.263136
11549,1,black,1969,34,2.7,1,318,648.947352
11560,0,white,1968,44,2.7,1,318,806.842082
11576,1,white,1969,34,2.7,1,318,648.947352
11584,1,white,1969,33,2.7,1,318,633.157879
11610,1,white,1944,33,2.7,0,318,633.157879
11655,0,white,1965,40,2.7,1,318,743.68419
11700,0,white,1966,45,2.7,1,318,822.631555
11756,1,white,1968,44,2.7,1,318,806.842082
11783,1,asian,1965,30,2.7,1,318,585.78946
11872,1,black,1970,31,2.7,1,318,601.578933
11874,0,white,1961,27,2.7,0,318,538.421041
11950,1,black,1968,32,2.7,1,318,617.368406
11969,0,white,1961,43,2.7,1,318,791.052609
12038,0,white,1961,35,2.7,1,318,664.736825
12080,0,black,1966,23,2.7,1,318,475.263149
12142,0,white,1963,41,2.7,1,318,759.473663
12207,1,black,1969,28,2.7,1,318,554.210514
12221,0,white,1968,33,2.7,1,318,633.157879
12233,0,white,1965,39,2.7,1,318,727.894717
12277,0,white,1968,41,2.7,1,318,759.473663
12292,1,white,1964,34,2.7,1,318,656.8420885
12297,0,white,1968,30,2.7,1,318,585.78946
12413,1,black,1969,33,2.7,1,318,633.157879
12459,0,white,1964,32,2.7,1,318,617.368406
12491,0,white,1968,41,2.7,1,318,759.473663
12524,0,white,1958,42,2.7,1,318,775.263136
12534,1,hisp,1964,33,2.7,1,318,633.157879
12544,0,white,1968,35,2.7,1,318,664.736825
12701,0,white,1969,36,2.7,1,318,680.526298
12735,0,white,1968,38,2.7,1,318,712.105244
12783,0,other,1968,34,2.7,1,318,648.947352
12784,1,black,1969,20,2.7,1,318,427.89473
12797,1,white,1955,38,2.7,1,318,712.105244
12808,1,white,1961,34,2.7,0,318,648.947352
12914,0,white,1968,32,2.7,1,318,625.2631425
12915,1,black,1969,38,2.7,1,318,712.105244
12947,1,asian,1967,30,2.7,0,318,593.6841965
12950,1,asian,1966,31,2.7,1,318,601.578933
12956,0,white,1964,48,2.7,1,318,869.999974
13095,1,white,1965,36,2.7,1,318,680.526298
13109,1,white,1968,38,2.7,1,318,712.105244
13134,0,hisp,1969,36,2.7,1,318,680.526298
13171,0,white,1968,35,2.7,1,318,664.736825
13194,0,white,1966,41,2.7,1,318,759.473663
13262,0,white,1965,35,2.7,1,318,664.736825
13293,0,white,1965,34,2.7,1,318,648.947352
13305,0,white,1969,47,2.7,1,318,854.210501
13378,0,white,1967,36,2.7,1,318,680.526298
13386,1,white,1965,40,2.7,1,318,743.68419
13403,0,white,1969,40,2.7,1,318,743.68419
13430,1,white,1968,40,2.7,1,318,743.68419
13473,1,white,1962,37,2.7,1,318,704.2105075
13491,0,white,1967,39,2.7,1,318,727.894717
13493,1,white,1968,31,2.7,1,318,612.6315641
13552,0,asian,1967,41,2.7,1,318,759.473663
13588,1,white,1964,36,2.7,1,318,688.4210345
13625,1,white,1964,30,2.7,1,318,585.78946
13632,0,white,1963,30,2.7,0,318,585.78946
13657,1,white,1958,41,2.7,1,318,759.473663
13696,1,white,1969,38,2.7,1,318,712.105244
13724,1,white,1910,41,2.7,1,318,759.473663
13726,0,white,1953,32,2.7,0,318,617.368406
13790,0,white,1968,46,2.7,1,318,838.421028
13855,0,white,1958,37,2.7,1,318,696.315771
13912,0,black,1961,33,2.7,1,318,633.157879
13919,1,black,1964,30,2.7,1,318,585.78946
13962,0,white,1968,46,2.7,1,318,838.421028
13996,0,black,1952,31,2.7,1,318,601.578933
13999,0,white,1967,31,2.7,1,318,609.4736695
14022,1,white,1969,33,2.7,1,318,633.157879
14080,1,white,1969,41,2.7,1,318,759.473663
14088,1,white,1969,36,2.7,1,318,680.526298
14099,0,hisp,1966,46,2.7,1,318,838.421028
14101,1,white,1969,41,2.7,1,318,759.473663
14120,0,hisp,1966,28,2.7,1,318,554.210514
14123,0,hisp,1969,42,2.7,1,318,775.263136
14124,0,white,1962,40,2.7,1,318,743.68419
14128,0,white,1965,28,2.7,1,318,554.210514
14129,0,white,1969,34,2.7,1,318,648.947352
14146,1,white,1969,41,2.7,0,318,759.473663
14162,0,white,1968,40,2.7,1,318,743.68419
14282,0,white,1968,46,2.7,1,318,838.421028
14283,0,hisp,1967,33,2.7,1,318,633.157879
14287,0,asian,1967,30,2.7,1,318,585.78946
14298,1,white,1953,40,2.7,1,318,743.68419
14314,0,white,1932,33,2.7,1,318,633.157879
14408,0,white,1953,33,2.7,1,318,633.157879
14435,1,black,1969,31,2.7,1,318,601.578933
14508,1,white,1969,35,2.7,1,318,664.736825
14520,1,white,1962,40,2.7,0,318,743.68419
14522,0,white,1957,30,2.7,1,318,593.6841965
14567,0,hisp,1957,26,2.7,1,318,522.631568
14578,1,white,1969,42,2.7,1,318,775.263136
14585,1,white,1969,34,2.7,1,318,648.947352
14586,0,white,1967,43,2.7,1,318,791.052609
14593,0,white,1969,40,2.7,1,318,743.68419
14598,1,white,1958,41,2.7,0,318,759.473663
14630,1,white,1969,25,2.7,1,318,506.842095
14650,0,white,1961,42,2.7,1,318,775.263136
14667,1,hisp,1960,26,2.7,1,318,530.5263045
14680,0,white,1964,33,2.7,0,318,633.157879
14827,0,white,1969,36,2.7,1,318,680.526298
14856,0,white,1969,37,2.7,0,318,696.315771
14888,0,white,1968,42,2.7,1,318,775.263136
14895,1,white,1964,40,2.7,1,318,743.68419
14937,1,white,1964,39,2.7,0,318,727.894717
14998,1,white,1960,35,2.7,0,318,664.736825
15041,1,black,1969,28,2.7,1,318,554.210514
15064,0,white,1967,23,2.7,0,318,475.263149
15091,1,white,1967,46,2.7,1,318,838.421028
15154,0,white,1968,35,2.7,1,318,664.736825
15224,0,white,1965,30,2.7,0,318,585.78946
15235,1,black,1968,24,2.7,1,318,491.052622
15246,1,white,1964,35,2.7,1,318,664.736825
15325,0,other,1959,45,2.7,1,318,822.631555
15331,1,white,1950,41,2.7,0,318,759.473663
15332,0,white,1961,30,2.7,0,318,585.78946
15359,0,white,1964,31,2.7,1,318,601.578933
15521,1,white,1968,25,2.7,0,318,514.7368315
15525,1,black,1968,30,2.7,1,318,585.78946
15549,1,hisp,1969,35,2.7,1,318,664.736825
15631,0,white,1968,40,2.7,1,318,743.68419
15692,1,other,1952,30,2.7,1,318,593.6841965
15711,1,white,1968,28,2.7,1,318,562.1052505
15750,0,white,1958,30,2.7,1,318,593.6841965
15833,1,black,1964,25,2.7,1,318,506.842095
15870,1,white,1965,37,2.7,1,318,696.315771
16151,0,black,1968,34,2.7,1,318,648.947352
16201,0,white,1964,39,2.7,1,318,727.894717
16210,1,white,1969,37,2.7,1,318,696.315771
16236,0,white,1968,44,2.7,1,318,806.842082
16241,0,white,1968,35,2.7,1,318,664.736825
16295,0,white,1946,32,2.7,1,318,617.368406
16480,0,white,1969,35,2.7,1,318,664.736825
16513,0,black,1960,28,2.7,1,318,554.210514
16522,1,asian,1967,29,2.7,1,318,569.999987
16556,0,white,1964,31,2.7,1,318,601.578933
16611,0,white,1968,36,2.7,1,318,680.526298
16617,0,white,1966,41,2.7,1,318,759.473663
16636,1,white,1963,41,2.7,1,318,759.473663
16641,0,white,1962,40,2.7,1,318,743.68419
16677,1,white,1967,35,2.7,1,318,664.736825
16681,0,black,1957,35,2.7,1,318,664.736825
16686,1,black,1970,30,2.7,1,318,585.78946
16775,1,white,1969,37,2.7,1,318,696.315771
16798,0,white,1956,36,2.7,0,318,680.526298
16803,1,white,1966,44,2.7,1,318,806.842082
16911,0,white,1965,40,2.7,1,318,743.68419
16957,0,white,1968,43,2.7,1,318,791.052609
16982,1,white,1966,42,2.7,1,318,775.263136
16984,0,white,1966,37,2.7,1,318,696.315771
16994,0,hisp,1967,36,2.7,1,318,680.526298
17001,0,white,1967,30,2.7,1,318,585.78946
17059,0,asian,1964,42,2.7,1,318,775.263136
17107,0,white,1969,39,2.7,1,318,727.894717
17163,0,white,1969,39,2.7,1,318,727.894717
17251,0,asian,1967,29,2.7,1,318,577.8947235
17279,0,black,1962,20,2.7,1,318,435.7894665
17308,1,black,1964,25,2.7,1,318,506.842095
17327,0,black,1966,34,2.7,1,318,648.947352
17342,0,white,1967,35,2.7,1,318,664.736825
17358,0,hisp,1965,32,2.7,1,318,617.368406
17416,0,hisp,1962,42,2.7,1,318,775.263136
17421,0,hisp,1965,28,2.7,1,318,554.210514
17433,0,white,1968,43,2.7,1,318,791.052609
17482,0,hisp,1962,36,2.7,1,318,680.526298
17483,0,white,1968,40,2.7,1,318,743.68419
17555,0,white,1965,37,2.7,1,318,696.315771
17610,0,white,1969,31,2.7,1,318,609.4736695
17614,0,white,1961,40,2.7,1,318,743.68419
17624,0,white,1961,42,2.7,1,318,775.263136
17683,1,white,1947,29,2.7,1,318,569.999987
17714,0,white,1968,36,2.7,1,318,688.4210345
17749,0,white,1966,40,2.7,1,318,743.68419
17753,0,white,1955,34,2.7,1,318,648.947352
17771,0,white,1955,40,2.7,1,318,743.68419
17781,0,black,1969,42,2.7,1,318,775.263136
17941,0,white,1959,35,2.7,1,318,664.736825
18057,1,white,1967,36,2.7,1,318,680.526298
18058,1,white,1969,36,2.7,1,318,688.4210345
18063,0,white,1967,38,2.7,1,318,712.105244
18155,0,white,1969,34,2.7,1,318,648.947352
18182,0,white,1966,32,2.7,1,318,622.1052479
18217,0,hisp,1969,26,2.7,1,318,522.631568
18250,0,white,1966,33,2.7,1,318,633.157879
18252,1,white,1969,34,2.7,1,318,648.947352
18289,0,white,1969,36,2.7,1,318,680.526298
18394,1,hisp,1968,35,2.7,1,318,664.736825
18409,0,other,1965,40,2.7,1,318,743.68419
18412,0,white,1967,38,2.7,1,318,712.105244
18420,0,white,1969,27,2.7,1,318,538.421041
18443,1,white,1965,37,2.7,1,318,696.315771
18467,0,white,1965,37,2.7,1,318,696.315771
18495,1,white,1969,37,2.7,1,318,696.315771
18500,0,white,1960,37,2.7,1,318,696.315771
18523,0,white,1965,35,2.7,1,318,664.736825
18563,0,white,1965,39,2.7,1,318,727.894717
18645,0,white,1964,33,2.7,1,318,633.157879
18652,0,black,1967,31,2.7,1,318,601.578933
18668,1,white,1969,41,2.7,1,318,759.473663
18670,0,white,1967,41,2.7,1,318,759.473663
18693,0,white,1959,39,2.7,1,318,727.894717
18701,1,white,1954,30,2.7,1,318,593.6841965
18705,1,asian,1963,31,2.7,1,318,601.578933
18726,0,white,1960,45,2.7,1,318,822.631555
18729,0,black,1969,28,2.7,1,318,554.210514
18776,0,other,1965,29,2.7,1,318,574.7368289
18799,1,black,1968,23,2.7,1,318,475.263149
18802,0,white,1969,30,2.7,1,318,585.78946
18819,1,white,1967,28,2.7,1,318,554.210514
18852,0,asian,1967,33,2.7,1,318,633.157879
18857,0,white,1967,31,2.7,1,318,601.578933
18861,1,black,1966,24,2.7,1,318,491.052622
18881,0,white,1965,31,2.7,1,318,601.578933
18942,0,white,1952,31,2.7,1,318,601.578933
18951,0,white,1963,37,2.7,0,318,696.315771
19040,0,white,1967,39,2.7,1,318,727.894717
19166,0,white,1966,32,2.7,1,318,625.2631425
19181,0,white,1969,37,2.7,1,318,696.315771
19198,1,white,1951,34,2.7,1,318,648.947352
19217,0,white,1968,43,2.7,1,318,791.052609
19267,0,hisp,1968,30,2.7,1,318,585.78946
19282,0,white,1964,39,2.7,1,318,727.894717
19403,0,white,1968,35,2.7,1,318,664.736825
19411,0,white,1966,41,2.7,1,318,759.473663
19458,0,white,1964,36,2.7,1,318,680.526298
19473,1,white,1966,30,2.7,0,318,585.78946
19500,1,asian,1967,31,2.7,1,318,601.578933
19522,0,white,1967,35,2.7,0,318,664.736825
19555,1,hisp,1967,22,2.7,1,318,459.473676
19635,0,hisp,1967,33,2.7,1,318,641.0526155
19648,0,white,1965,32,2.7,1,318,617.368406
19663,0,white,1963,31,2.7,1,318,601.578933
19694,0,white,1961,31,2.7,1,318,601.578933
19698,0,white,1964,38,2.7,1,318,712.105244
19736,0,white,1969,32,2.7,1,318,617.368406
19763,1,white,1969,35,2.7,1,318,664.736825
19772,0,other,1950,32,2.7,1,318,617.368406
19782,0,white,1964,40,2.7,1,318,743.68419
19801,0,black,1969,38,2.7,1,318,712.105244
19825,0,white,1967,33,2.7,1,318,641.0526155
19830,0,white,1965,36,2.7,1,318,680.526298
19844,0,white,1966,26,2.7,0,318,527.3684099
19848,1,white,1967,43,2.7,1,318,791.052609
19868,1,white,1968,38,2.7,1,318,712.105244
19876,0,white,1969,33,2.7,1,318,633.157879
19893,1,black,1970,21,2.7,1,318,443.684203
19901,0,white,1965,34,2.7,1,318,656.8420885
19982,0,white,1965,41,2.7,1,318,759.473663
20004,1,black,1966,37,2.7,1,318,696.315771
20089,0,white,1966,39,2.7,1,318,727.894717
20096,1,white,1966,37,2.7,1,318,696.315771
20103,0,white,1967,44,2.7,1,318,806.842082
20109,0,white,1967,35,2.7,1,318,664.736825
20151,0,white,1968,28,2.7,0,318,554.210514
20184,0,white,1969,31,2.7,1,318,609.4736695
20204,0,white,1965,39,2.7,1,318,727.894717
20220,0,white,1967,42,2.7,1,318,775.263136
20243,0,white,1961,38,2.7,1,318,712.105244
20316,0,white,1964,37,2.7,1,318,696.315771
20334,0,white,1964,40,2.7,1,318,743.68419
20341,1,white,1968,35,2.7,1,318,664.736825
20362,1,asian,1970,39,2.7,1,318,727.894717
20373,0,white,1961,35,2.7,1,318,664.736825
20377,0,white,1958,31,2.7,1,318,601.578933
20385,1,white,1969,27,2.7,1,318,546.3157775
20386,0,white,1961,35,2.7,1,318,664.736825
20404,0,white,1966,43,2.7,1,318,791.052609
20419,1,other,1953,29,2.7,1,318,569.999987
20462,0,white,1967,35,2.7,1,318,669.4736669
20479,0,white,1969,36,2.7,1,318,680.526298
20504,0,white,1957,36,2.7,1,318,680.526298
20506,0,white,1966,41,2.7,1,318,759.473663
20509,1,white,1963,37,2.7,1,318,696.315771
20546,0,white,1961,43,2.7,1,318,791.052609
20627,0,white,1968,31,2.7,0,318,601.578933
20642,0,white,1968,33,2.7,1,318,633.157879
20681,0,white,1968,39,2.7,1,318,727.894717
20760,0,white,1962,40,2.7,1,318,743.68419
20812,0,white,1962,36,2.7,1,318,680.526298
20841,0,white,1968,39,2.7,1,318,727.894717
20902,0,white,1962,41,2.7,0,318,759.473663
20922,0,white,1967,32,2.7,1,318,617.368406
20995,1,white,1969,30,2.7,1,318,593.6841965
21007,0,white,1965,34,2.7,1,318,648.947352
21024,1,white,1966,39,2.7,1,318,727.894717
21026,0,white,1963,40,2.7,1,318,743.68419
21046,1,white,1962,37,2.7,1,318,696.315771
21101,1,white,1967,35,2.7,1,318,664.736825
21194,1,white,1961,36,2.7,1,318,680.526298
21222,0,black,1953,32,2.7,0,318,617.368406
21223,1,white,1965,37,2.7,1,318,696.315771
21247,0,white,1968,30,2.7,0,318,593.6841965
21251,1,white,1951,44,2.7,1,318,806.842082
21325,0,white,1966,34,2.7,1,318,648.947352
21371,1,white,1967,39,2.7,1,318,727.894717
21423,0,white,1961,34,2.7,1,318,648.947352
21518,1,asian,1964,37,2.7,1,318,696.315771
21555,0,white,1968,31,2.7,1,318,601.578933
21567,0,white,1962,36,2.7,0,318,680.526298
21573,0,hisp,1966,31,2.7,1,318,601.578933
21621,1,white,1963,40,2.7,0,318,743.68419
21635,1,white,1965,39,2.7,1,318,727.894717
21691,0,white,1968,35,2.7,1,318,664.736825
21740,0,white,1969,35,2.7,1,318,664.736825
21752,0,white,1965,46,2.7,1,318,838.421028
21794,1,white,1952,40,2.7,0,318,743.68419
21813,0,hisp,1955,26,2.7,1,318,522.631568
21837,0,white,1967,36,2.7,1,318,680.526298
21841,1,black,1960,33,2.7,1,318,633.157879
21850,1,black,1954,22,2.7,1,318,467.3684125
21852,0,white,1963,36,2.7,0,318,680.526298
21858,1,white,1964,27,2.7,0,318,538.421041
21862,0,white,1950,45,2.7,1,318,822.631555
21876,0,white,1962,38,2.7,0,318,712.105244
21888,0,black,1964,34,2.7,0,318,648.947352
21906,0,white,1967,31,2.7,1,318,601.578933
21999,1,black,1969,22,2.7,0,318,459.473676
22042,0,hisp,1969,39,2.7,1,318,727.894717
22094,0,white,1954,42,2.7,1,318,775.263136
22108,0,white,1968,30,2.7,1,318,585.78946
22131,0,black,1964,41,2.7,1,318,759.473663
22132,0,white,1952,36,2.7,1,318,680.526298
22169,1,black,1960,30,2.7,0,318,585.78946
22216,0,white,1964,45,2.7,1,318,822.631555
22269,0,white,1968,33,2.7,1,318,633.157879
22326,1,white,1970,40,2.7,1,318,743.68419
22402,1,black,1948,28,2.7,1,318,554.210514
22409,0,white,1964,38,2.7,1,318,712.105244
22440,0,black,1968,32,2.7,1,318,617.368406
22535,0,hisp,1969,31,2.7,1,318,601.578933
22542,1,black,1968,28,2.7,1,318,554.210514
22558,0,white,1968,34,2.7,1,318,648.947352
22633,0,white,1967,44,2.7,1,318,806.842082
22648,1,white,1969,40,2.7,1,318,743.68419
22677,1,white,1966,33,2.7,1,318,633.157879
22682,1,white,1968,36,2.7,1,318,680.526298
22699,0,white,1968,41,2.7,1,318,759.473663
22714,0,white,1969,37,2.7,1,318,696.315771
22745,0,white,1966,33,2.7,0,318,641.0526155
22764,0,other,1968,38,2.7,1,318,712.105244
22778,0,white,1968,41,2.7,1,318,759.473663
22785,0,white,1952,38,2.7,0,318,712.105244
22806,0,white,1966,44,2.7,1,318,806.842082
22809,0,white,1966,34,2.7,1,318,648.947352
22813,0,white,1967,43,2.7,1,318,791.052609
22845,0,white,1965,42,2.7,1,318,775.263136
22858,0,white,1962,39,2.7,1,318,727.894717
22861,0,hisp,1961,39,2.7,1,318,727.894717
22874,1,white,1957,32,2.7,1,318,617.368406
22895,0,white,1967,35,2.7,1,318,664.736825
22936,0,other,1966,44,2.7,1,318,806.842082
22965,1,white,1967,36,2.7,1,318,680.526298
23003,0,white,1950,33,2.7,0,318,633.157879
23027,0,white,1967,39,2.7,1,318,727.894717
23040,1,white,1967,32,2.7,0,318,617.368406
23041,1,white,1963,36,2.7,1,318,680.526298
23085,0,white,1969,34,2.7,1,318,648.947352
23158,0,white,1965,37,2.7,1,318,696.315771
23185,0,hisp,1968,34,2.7,1,318,648.947352
23187,0,white,1968,38,2.7,1,318,712.105244
23211,0,asian,1963,35,2.7,1,318,664.736825
23236,1,black,1966,28,2.7,1,318,554.210514
23241,1,hisp,1969,26,2.7,1,318,522.631568
23253,0,hisp,1968,47,2.7,1,318,854.210501
23292,0,white,1969,40,2.7,1,318,743.68419
23316,0,white,1958,38,2.7,1,318,712.105244
23391,0,white,1969,27,2.7,0,318,538.421041
23394,0,white,1954,42,2.7,1,318,775.263136
23436,0,white,1968,32,2.7,1,318,617.368406
23439,0,hisp,1967,41,2.7,1,318,759.473663
23515,0,white,1967,44,2.7,0,318,806.842082
23573,1,white,1957,34,2.7,1,318,648.947352
23580,0,white,1969,40,2.7,1,318,743.68419
23581,0,white,1963,37,2.7,0,318,696.315771
23607,0,white,1962,36,2.7,0,318,680.526298
23655,1,white,1967,31,2.7,0,318,601.578933
23666,0,white,1966,29,2.7,1,318,577.8947235
23674,1,white,1944,37,2.7,1,318,696.315771
23710,0,white,1967,27,2.7,1,318,538.421041
23755,0,white,1959,39,2.7,1,318,727.894717
23779,0,white,1965,34,2.7,1,318,648.947352
23784,1,hisp,1970,28,2.7,1,318,554.210514
23809,0,black,1968,30,2.7,1,318,585.78946
23850,0,white,1969,36,2.7,1,318,680.526298
23859,1,white,1965,37,2.7,1,318,704.2105075
23874,0,white,1967,33,2.7,1,318,641.0526155
23898,1,black,1961,29,2.7,1,318,569.999987
23958,1,black,1965,26,2.7,1,318,522.631568
24049,0,white,1967,37,2.7,1,318,696.315771
24080,0,white,1960,37,2.7,1,318,696.315771
24121,0,white,1969,31,2.7,1,318,601.578933
24136,0,white,1967,45,2.7,1,318,822.631555
24158,1,hisp,1968,28,2.7,1,318,554.210514
24269,0,white,1968,42,2.7,1,318,775.263136
24271,1,white,1964,38,2.7,1,318,712.105244
24282,1,hisp,1968,32,2.7,1,318,625.2631425
24319,0,other,1960,31,2.7,1,318,601.578933
24327,1,white,1966,33,2.7,1,318,633.157879
24393,0,white,1961,31,2.7,0,318,601.578933
24395,0,white,1955,39,2.7,1,318,727.894717
24446,0,white,1967,43,2.7,1,318,791.052609
24456,0,white,1961,41,2.7,1,318,759.473663
24462,0,white,1943,40,2.7,0,318,743.68419
24508,1,white,1969,33,2.7,1,318,633.157879
24513,0,white,1965,25,2.7,1,318,514.7368315
24521,1,white,1966,37,2.7,1,318,696.315771
24534,0,white,1965,42,2.7,0,318,775.263136
24538,0,white,1968,32,2.7,1,318,617.368406
24549,1,hisp,1969,32,2.7,1,318,617.368406
24614,0,black,1963,27,2.7,1,318,538.421041
24647,1,white,1968,36,2.7,1,318,680.526298
24689,1,white,1951,32,2.7,1,318,625.2631425
24738,0,white,1967,34,2.7,1,318,648.947352
24762,1,white,1955,34,2.7,0,318,648.947352
24796,0,white,1965,31,2.7,1,318,609.4736695
24800,0,white,1963,34,2.7,0,318,648.947352
24821,0,white,1963,39,2.7,1,318,727.894717
24840,0,white,1966,44,2.7,1,318,806.842082
24954,1,white,1968,41,2.7,1,318,759.473663
24973,1,white,1963,30,2.7,1,318,593.6841965
25012,1,asian,1966,40,2.7,1,318,743.68419
25026,1,black,1958,36,2.7,1,318,680.526298
25101,1,asian,1967,31,2.7,1,318,601.578933
25110,0,white,1963,43,2.7,1,318,791.052609
25121,0,white,1967,38,2.7,1,318,712.105244
25138,0,white,1964,25,2.7,1,318,514.7368315
25162,0,white,1968,35,2.7,1,318,664.736825
25165,0,white,1967,35,2.7,0,318,664.736825
25177,0,white,1966,48,2.7,1,318,869.999974
25192,1,white,1967,38,2.7,1,318,712.105244
25208,0,white,1967,39,2.7,1,318,727.894717
25216,0,hisp,1964,30,2.7,1,318,585.78946
25264,1,black,1969,29,2.7,1,318,569.999987
25268,1,white,1956,34,2.7,1,318,648.947352
25329,0,white,1967,42,2.7,1,318,775.263136
25397,0,black,1965,40,2.7,1,318,743.68419
25501,0,white,1950,37,2.7,0,318,696.315771
25547,1,white,1966,38,2.7,1,318,712.105244
25655,0,white,1966,36,2.7,1,318,680.526298
25684,0,white,1968,36,2.7,1,318,680.526298
25747,0,white,1968,34,2.7,1,318,648.947352
25850,0,white,1968,36,2.7,1,318,680.526298
25893,0,white,1969,39,2.7,1,318,727.894717
25916,0,asian,1968,43,2.7,1,318,791.052609
25933,0,white,1968,35,2.7,1,318,664.736825
25936,0,white,1967,40,2.7,1,318,743.68419
25948,1,black,1961,22,2.7,0,318,467.3684125
25954,0,white,1968,37,2.7,1,318,696.315771
25970,1,black,1967,29,2.7,1,318,569.999987
26083,1,white,1964,34,2.7,1,318,648.947352
26090,1,asian,1966,39,2.7,1,318,727.894717
26142,0,white,1969,38,2.7,1,318,712.105244
26180,1,white,1963,31,2.7,0,318,601.578933
26184,1,black,1964,41,2.7,1,318,759.473663
26205,1,hisp,1966,32,2.7,0,318,617.368406
26242,0,white,1967,38,2.7,1,318,712.105244
26250,0,hisp,1964,28,2.7,1,318,554.210514
26347,0,white,1968,34,2.7,1,318,656.8420885
26400,0,black,1968,27,2.7,1,318,538.421041
26411,0,white,1967,34,2.7,1,318,648.947352
26419,1,hisp,1966,27,2.7,0,318,538.421041
26426,0,hisp,1968,36,2.7,1,318,680.526298
26453,0,white,1967,37,2.7,1,318,696.315771
26496,0,white,1947,41,2.7,0,318,759.473663
26554,1,white,1961,29,2.7,1,318,569.999987
26556,0,white,1966,39,2.7,1,318,727.894717
26569,0,white,1958,34,2.7,0,318,648.947352
26630,0,white,1966,35,2.7,0,318,664.736825
26643,0,black,1967,34,2.7,1,318,648.947352
26674,1,black,1960,26,2.7,0,318,522.631568
26708,0,white,1966,40,2.7,1,318,743.68419
