year,type,cases,approved,rate_approved,refused,rate_refused,dismissed,court_order,rate_court_order,penalties,avg_penalties,legal_proceedings,category
2022,"Об оспаривании решений, действий (бездействия) органа исполнительной власти субъекта РФ",1811.0,943.0,0.5207067918277195,868.0,0.4792932081722805,272.0,0.0,0.0,115.0,0.0,Административное,
2021,"Об оспаривании решений, действий (бездействия) органа исполнительной власти субъекта РФ, органа местного самоуправления по вопросам, связанным с согласованием места и времени проведения публичного мероприятия",839.0,257.0,0.3063170441001192,582.0,0.6936829558998808,149.0,0.0,0.0,5.0,0.0,Административное,
2023,"Об оспаривании решений, действий (бездействия) органа исполнительной власти субъекта РФ, органа местного самоуправления по вопросам, связанным с согласованием места и времени проведения публичного мероприятия",1066.0,417.0,0.3911819887429643,649.0,0.6088180112570356,258.0,0.0,0.0,713.0,2.0,Административное,
2019,"Об оспаривании решений, действий (бездействия) органа исполнительной власти субъекта РФ, органа местного самоуправления по вопросам, связанным с согласованием места и времени проведения публичного мероприятия",1099.0,498.0,0.4531392174704277,601.0,0.5468607825295724,205.0,0.0,0.0,311.0,0.0,Административное,
2018,"Об оспаривании решений, действий (бездействия) органа исполнительной власти субъекта РФ, органа местного самоуправления по вопросам, связанным с согласованием места и времени проведения публичного мероприятия",2050.0,1078.0,0.5258536585365854,972.0,0.4741463414634146,344.0,0.0,0.0,74.0,0.0,Административное,
2020,"Об оспаривании решений, действий (бездействия) органа исполнительной власти субъекта РФ, органа местного самоуправления по вопросам, связанным с согласованием места и времени проведения публичного мероприятия",815.0,312.0,0.3828220858895705,503.0,0.6171779141104294,157.0,0.0,0.0,220.0,1.0,Административное,
2022,"Об оспаривании решений, действий (бездействия) органа исполнительной власти субъекта РФ, органа местного самоуправления по вопросам, связанным с согласованием места и времени проведения публичного мероприятия",1011.0,389.0,0.3847675568743818,622.0,0.6152324431256182,192.0,0.0,0.0,75.0,0.0,Административное,
2021,Об оспаривании решений представительного органа муниципального образования о самороспуске,5.0,2.0,0.4,3.0,0.6,1.0,0.0,0.0,0.0,0.0,Административное,
2023,Об оспаривании решений представительного органа муниципального образования о самороспуске,19.0,10.0,0.5263157894736842,9.0,0.4736842105263157,2.0,0.0,0.0,0.0,0.0,Административное,
2019,Об оспаривании решений представительного органа муниципального образования о самороспуске,17.0,9.0,0.5294117647058824,8.0,0.4705882352941176,1.0,0.0,0.0,0.0,0.0,Административное,
2018,Об оспаривании решений представительного органа муниципального образования о самороспуске,17.0,8.0,0.4705882352941176,9.0,0.5294117647058824,6.0,0.0,0.0,0.0,0.0,Административное,
2020,Об оспаривании решений представительного органа муниципального образования о самороспуске,9.0,6.0,0.6666666666666666,3.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,Административное,
2022,Об оспаривании решений представительного органа муниципального образования о самороспуске,24.0,15.0,0.625,9.0,0.375,1.0,0.0,0.0,0.0,0.0,Административное,
2021,Об оспаривании решения представительного органа муниципального образования об удалении в отставку главы муниципального образования,6.0,4.0,0.6666666666666666,2.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,Административное,
2023,Об оспаривании решения представительного органа муниципального образования об удалении в отставку главы муниципального образования,10.0,4.0,0.4,6.0,0.6,1.0,0.0,0.0,0.0,0.0,Административное,
2019,Об оспаривании решения представительного органа муниципального образования об удалении в отставку главы муниципального образования,19.0,11.0,0.5789473684210527,8.0,0.4210526315789473,1.0,0.0,0.0,0.0,0.0,Административное,
2018,Об оспаривании решения представительного органа муниципального образования об удалении в отставку главы муниципального образования,22.0,8.0,0.3636363636363636,14.0,0.6363636363636364,2.0,0.0,0.0,0.0,0.0,Административное,
2020,Об оспаривании решения представительного органа муниципального образования об удалении в отставку главы муниципального образования,9.0,8.0,0.8888888888888888,1.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,Административное,
2022,Об оспаривании решения представительного органа муниципального образования об удалении в отставку главы муниципального образования,14.0,10.0,0.7142857142857143,4.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,Административное,
2021,Об оспаривании решения о ограничении права на выезд из РФ,106.0,60.0,0.5660377358490566,46.0,0.4339622641509434,42.0,0.0,0.0,0.0,0.0,Административное,
2023,Об оспаривании решения о ограничении права на выезд из РФ,92.0,40.0,0.4347826086956521,52.0,0.5652173913043478,17.0,0.0,0.0,14.0,0.0,Административное,
2019,Об оспаривании решения о ограничении права на выезд из РФ,219.0,145.0,0.6621004566210046,74.0,0.3378995433789954,22.0,0.0,0.0,0.0,0.0,Административное,
2018,Об оспаривании решения о ограничении права на выезд из РФ,81.0,60.0,0.7407407407407407,21.0,0.2592592592592592,13.0,0.0,0.0,0.0,0.0,Административное,
2020,Об оспаривании решения о ограничении права на выезд из РФ,118.0,73.0,0.6186440677966102,45.0,0.3813559322033898,15.0,0.0,0.0,0.0,0.0,Административное,
2022,Об оспаривании решения о ограничении права на выезд из РФ,85.0,48.0,0.5647058823529412,37.0,0.4352941176470588,15.0,0.0,0.0,30.0,0.0,Административное,
2021,Об оспаривании решения о ограничении права на выезд в отношении иностранных граждан или лиц без гражданства,221.0,57.0,0.2579185520361991,164.0,0.7420814479638009,34.0,0.0,0.0,0.0,0.0,Административное,
2023,Об оспаривании решения о ограничении права на выезд в отношении иностранных граждан или лиц без гражданства,263.0,84.0,0.3193916349809886,179.0,0.6806083650190115,36.0,0.0,0.0,0.0,0.0,Административное,
2019,Об оспаривании решения о ограничении права на выезд в отношении иностранных граждан или лиц без гражданства,174.0,66.0,0.3793103448275862,108.0,0.6206896551724138,33.0,0.0,0.0,0.0,0.0,Административное,
2018,Об оспаривании решения о ограничении права на выезд в отношении иностранных граждан или лиц без гражданства,95.0,46.0,0.4842105263157895,49.0,0.5157894736842106,8.0,0.0,0.0,0.0,0.0,Административное,
2020,Об оспаривании решения о ограничении права на выезд в отношении иностранных граждан или лиц без гражданства,159.0,67.0,0.4213836477987421,92.0,0.5786163522012578,29.0,0.0,0.0,0.0,0.0,Административное,
2022,Об оспаривании решения о ограничении права на выезд в отношении иностранных граждан или лиц без гражданства,313.0,102.0,0.3258785942492013,211.0,0.6741214057507987,47.0,0.0,0.0,0.0,0.0,Административное,
2021,Об оспаривании решения об ограничении въезда в РФ,2043.0,739.0,0.3617229564366128,1304.0,0.6382770435633872,526.0,0.0,0.0,0.0,0.0,Административное,
2023,Об оспаривании решения об ограничении въезда в РФ,2214.0,700.0,0.3161698283649503,1514.0,0.6838301716350497,356.0,0.0,0.0,10.0,0.0,Административное,
2019,Об оспаривании решения об ограничении въезда в РФ,1007.0,362.0,0.3594836146971201,645.0,0.6405163853028798,215.0,0.0,0.0,0.0,0.0,Административное,
2018,Об оспаривании решения об ограничении въезда в РФ,360.0,150.0,0.4166666666666667,210.0,0.5833333333333334,43.0,0.0,0.0,0.0,0.0,Административное,
2020,Об оспаривании решения об ограничении въезда в РФ,1497.0,535.0,0.3573814295257181,962.0,0.642618570474282,283.0,0.0,0.0,0.0,0.0,Административное,
2022,Об оспаривании решения об ограничении въезда в РФ,2802.0,1119.0,0.3993576017130621,1683.0,0.6006423982869379,477.0,0.0,0.0,0.0,0.0,Административное,
2021,"Об оспаривании решений об аннулировании разрешения на временное проживание, вида на жительства",399.0,125.0,0.3132832080200501,274.0,0.6867167919799498,65.0,0.0,0.0,0.0,0.0,Административное,
2023,"Об оспаривании решений об аннулировании разрешения на временное проживание, вида на жительства",664.0,238.0,0.358433734939759,426.0,0.641566265060241,60.0,0.0,0.0,1.0,0.0,Административное,
2019,"Об оспаривании решений об аннулировании разрешения на временное проживание, вида на жительства",378.0,170.0,0.4497354497354497,208.0,0.5502645502645502,35.0,0.0,0.0,0.0,0.0,Административное,
2018,"Об оспаривании решений об аннулировании разрешения на временное проживание, вида на жительства",134.0,47.0,0.3507462686567164,87.0,0.6492537313432836,16.0,0.0,0.0,0.0,0.0,Административное,
2020,"Об оспаривании решений об аннулировании разрешения на временное проживание, вида на жительства",409.0,179.0,0.4376528117359413,230.0,0.5623471882640587,64.0,0.0,0.0,0.0,0.0,Административное,
2022,"Об оспаривании решений об аннулировании разрешения на временное проживание, вида на жительства",767.0,291.0,0.379400260756193,476.0,0.6205997392438071,85.0,0.0,0.0,0.0,0.0,Административное,
2021,"Об оспаривании решений, действий (бездействия), связанных с государственной итоговой аттестации",35.0,23.0,0.6571428571428571,12.0,0.3428571428571428,4.0,0.0,0.0,0.0,0.0,Административное,Огранчение доступа к запрещенным информационным материалам
2023,"Об оспаривании решений, действий (бездействия), связанных с государственной итоговой аттестации",12.0,2.0,0.1666666666666666,10.0,0.8333333333333334,3.0,0.0,0.0,0.0,0.0,Административное,Огранчение доступа к запрещенным информационным материалам
2019,"Об оспаривании решений, действий (бездействия), связанных с государственной итоговой аттестации",73.0,65.0,0.8904109589041096,8.0,0.1095890410958904,13.0,0.0,0.0,0.0,0.0,Административное,Огранчение доступа к запрещенным информационным материалам
2018,"Об оспаривании решений, действий (бездействия), связанных с государственной итоговой аттестации",29.0,25.0,0.8620689655172413,4.0,0.1379310344827586,3.0,0.0,0.0,0.0,0.0,Административное,Огранчение доступа к запрещенным информационным материалам
2020,"Об оспаривании решений, действий (бездействия), связанных с государственной итоговой аттестации",109.0,99.0,0.908256880733945,10.0,0.091743119266055,107.0,0.0,0.0,0.0,0.0,Административное,Огранчение доступа к запрещенным информационным материалам
2022,"Об оспаривании решений, действий (бездействия), связанных с государственной итоговой аттестации",32.0,7.0,0.21875,25.0,0.78125,2.0,0.0,0.0,25.0,3.0,Административное,Огранчение доступа к запрещенным информационным материалам
2021,"Об оспаривании решения о признании информации и материалов, распространяемых посредством сети Интернет, информацией, распространение которой в РФ запрещено",1691.0,1683.0,0.9952690715552928,8.0,0.0047309284447072,,0.0,0.0,0.0,0.0,Административное,Огранчение доступа к запрещенным информационным материалам
2023,"Об оспаривании решения о признании информации и материалов, распространяемых посредством сети Интернет, информацией, распространение которой в РФ запрещено",530.0,522.0,0.9849056603773584,8.0,0.0150943396226415,46.0,0.0,0.0,0.0,0.0,Административное,Огранчение доступа к запрещенным информационным материалам
2019,"Об оспаривании решения о признании информации и материалов, распространяемых посредством сети Интернет, информацией, распространение которой в РФ запрещено",1846.0,1836.0,0.9945828819068256,10.0,0.0054171180931744,225.0,0.0,0.0,1.0,0.0,Административное,Огранчение доступа к запрещенным информационным материалам
2018,"Об оспаривании решения о признании информации и материалов, распространяемых посредством сети Интернет, информацией, распространение которой в РФ запрещено",1650.0,1640.0,0.993939393939394,10.0,0.006060606060606,79.0,0.0,0.0,116.0,0.0,Административное,Огранчение доступа к запрещенным информационным материалам
2020,"Об оспаривании решения о признании информации и материалов, распространяемых посредством сети Интернет, информацией, распространение которой в РФ запрещено",1577.0,1565.0,0.9923906150919468,12.0,0.0076093849080532,317.0,0.0,0.0,12.0,0.0,Административное,Огранчение доступа к запрещенным информационным материалам
2022,"Об оспаривании решения о признании информации и материалов, распространяемых посредством сети Интернет, информацией, распространение которой в РФ запрещено",1159.0,1141.0,0.984469370146678,18.0,0.0155306298533218,309.0,0.0,0.0,34.0,0.0,Административное,Огранчение доступа к запрещенным информационным материалам
2021,"Иные административные дела, связанные с осуществлением обязательного судебного контроля за соблюдением прав и свобод человека и гражданина, прав организаций при реализации отдельных административных властных требований к физическим лицам и организациям",518.0,349.0,0.6737451737451737,169.0,0.3262548262548262,53.0,0.0,0.0,0.0,0.0,Административное,
2023,"Иные административные дела, связанные с осуществлением обязательного судебного контроля за соблюдением прав и свобод человека и гражданина, прав организаций при реализации отдельных административных властных требований к физическим лицам и организациям",385.0,317.0,0.8233766233766234,68.0,0.1766233766233766,44.0,0.0,0.0,39.0,0.0,Административное,
2019,"Иные административные дела, связанные с осуществлением обязательного судебного контроля за соблюдением прав и свобод человека и гражданина, прав организаций при реализации отдельных административных властных требований к физическим лицам и организациям",793.0,668.0,0.8423707440100883,125.0,0.1576292559899117,125.0,0.0,0.0,0.0,0.0,Административное,
2018,"Иные административные дела, связанные с осуществлением обязательного судебного контроля за соблюдением прав и свобод человека и гражданина, прав организаций при реализации отдельных административных властных требований к физическим лицам и организациям",1966.0,1704.0,0.866734486266531,262.0,0.1332655137334689,221.0,0.0,0.0,34.0,0.0,Административное,
2020,"Иные административные дела, связанные с осуществлением обязательного судебного контроля за соблюдением прав и свобод человека и гражданина, прав организаций при реализации отдельных административных властных требований к физическим лицам и организациям",616.0,419.0,0.6801948051948052,197.0,0.3198051948051948,89.0,0.0,0.0,0.0,0.0,Административное,
2022,"Иные административные дела, связанные с осуществлением обязательного судебного контроля за соблюдением прав и свобод человека и гражданина, прав организаций при реализации отдельных административных властных требований к физическим лицам и организациям",475.0,314.0,0.6610526315789473,161.0,0.3389473684210526,34.0,0.0,0.0,165.0,0.0,Административное,
2021,Обжалование решений квалификационной коллегии судей о досрочном прекращении полномочий судьи,13.0,3.0,0.2307692307692307,10.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,Административное,"Связанные с военнослужащими, судьями и т.п."
2023,Обжалование решений квалификационной коллегии судей о досрочном прекращении полномочий судьи,20.0,1.0,0.05,19.0,0.95,1.0,0.0,0.0,0.0,0.0,Административное,"Связанные с военнослужащими, судьями и т.п."
2019,Обжалование решений квалификационной коллегии судей о досрочном прекращении полномочий судьи,18.0,1.0,0.0555555555555555,17.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,Административное,"Связанные с военнослужащими, судьями и т.п."
2018,Обжалование решений квалификационной коллегии судей о досрочном прекращении полномочий судьи,23.0,4.0,0.1739130434782608,19.0,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,Административное,"Связанные с военнослужащими, судьями и т.п."
2020,Обжалование решений квалификационной коллегии судей о досрочном прекращении полномочий судьи,13.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,"Связанные с военнослужащими, судьями и т.п."
2022,Обжалование решений квалификационной коллегии судей о досрочном прекращении полномочий судьи,10.0,1.0,0.1,9.0,0.9,0.0,0.0,0.0,0.0,0.0,Административное,"Связанные с военнослужащими, судьями и т.п."
2022,Об оспаривании решения ВККС РФ о наложении дисциплинарного взыскания на судью,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,"Связанные с военнослужащими, судьями и т.п."
2023,Прочие об оспаривании решения квалификационной коллегии судей,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,"Связанные с военнослужащими, судьями и т.п."
2021,"Об ошибках и о неточностях в списках избирателей, участников референдума",4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2023,"Об ошибках и о неточностях в списках избирателей, участников референдума",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2019,"Об ошибках и о неточностях в списках избирателей, участников референдума",6.0,2.0,0.3333333333333333,4.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2018,"Об ошибках и о неточностях в списках избирателей, участников референдума",7.0,4.0,0.5714285714285714,3.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2020,"Об ошибках и о неточностях в списках избирателей, участников референдума",2.0,1.0,0.5,1.0,0.5,,0.0,0.0,0.0,0.0,Административное,Избирательное право
2022,"Об ошибках и о неточностях в списках избирателей, участников референдума",3.0,2.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2021,"Об отмене решения избирательной комиссии, комиссии референдума об итогах голосования, результатах выборов",193.0,4.0,0.0207253886010362,189.0,0.9792746113989638,20.0,0.0,0.0,5.0,1.0,Административное,Избирательное право
2023,"Об отмене решения избирательной комиссии, комиссии референдума об итогах голосования, результатах выборов",51.0,10.0,0.196078431372549,41.0,0.803921568627451,4.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2019,"Об отмене решения избирательной комиссии, комиссии референдума об итогах голосования, результатах выборов",94.0,8.0,0.0851063829787234,86.0,0.9148936170212766,18.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2018,"Об отмене решения избирательной комиссии, комиссии референдума об итогах голосования, результатах выборов",140.0,38.0,0.2714285714285714,102.0,0.7285714285714285,49.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2020,"Об отмене решения избирательной комиссии, комиссии референдума об итогах голосования, результатах выборов",130.0,21.0,0.1615384615384615,109.0,0.8384615384615385,17.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2022,"Об отмене решения избирательной комиссии, комиссии референдума об итогах голосования, результатах выборов",142.0,14.0,0.0985915492957746,128.0,0.9014084507042254,17.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2021,Об оспаривании решений избирательных комиссий по проведению референдумаоб отказе в проведении референдума,7.0,4.0,0.5714285714285714,3.0,0.4285714285714285,1.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2020,Об оспаривании решений избирательных комиссий по проведению референдумаоб отказе в проведении референдума,2.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2021,"Об отказе в регистрации инициативной группы по проведению референдума, иной группы участников референдума",9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2023,"Об отказе в регистрации инициативной группы по проведению референдума, иной группы участников референдума",3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2019,"Об отказе в регистрации инициативной группы по проведению референдума, иной группы участников референдума",15.0,1.0,0.0666666666666666,14.0,0.9333333333333332,2.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2018,"Об отказе в регистрации инициативной группы по проведению референдума, иной группы участников референдума",9.0,0.0,0.0,9.0,1.0,,0.0,0.0,0.0,0.0,Административное,Избирательное право
2020,"Об отказе в регистрации инициативной группы по проведению референдума, иной группы участников референдума",12.0,1.0,0.0833333333333333,11.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2022,"Об отказе в регистрации инициативной группы по проведению референдума, иной группы участников референдума",42.0,12.0,0.2857142857142857,30.0,0.7142857142857143,4.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2021,"О расформировании избирательной комиссии, комиссии референдума",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2023,"О расформировании избирательной комиссии, комиссии референдума",2.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2019,"О расформировании избирательной комиссии, комиссии референдума",8.0,5.0,0.625,3.0,0.375,1.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2020,"О расформировании избирательной комиссии, комиссии референдума",4.0,3.0,0.75,1.0,0.25,4.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2022,"О расформировании избирательной комиссии, комиссии референдума",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2021,"Об отмене регистрации кандидата, списка кандидатов",268.0,128.0,0.4776119402985074,140.0,0.5223880597014925,25.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2023,"Об отмене регистрации кандидата, списка кандидатов",181.0,64.0,0.3535911602209944,117.0,0.6464088397790055,15.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2019,"Об отмене регистрации кандидата, списка кандидатов",896.0,324.0,0.3616071428571428,572.0,0.6383928571428571,141.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2018,"Об отмене регистрации кандидата, списка кандидатов",417.0,175.0,0.4196642685851319,242.0,0.580335731414868,54.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2020,"Об отмене регистрации кандидата, списка кандидатов",724.0,423.0,0.5842541436464088,301.0,0.4157458563535912,81.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2022,"Об отмене регистрации кандидата, списка кандидатов",211.0,77.0,0.3649289099526066,134.0,0.6350710900473934,55.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2021,"Об отмене регистрации кандидата в депутаты Государственной Думы РФ, выдвинутого по одномандатному избирательному округу",23.0,6.0,0.2608695652173913,17.0,0.7391304347826086,5.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2019,"Об отмене регистрации кандидата в депутаты Государственной Думы РФ, выдвинутого по одномандатному избирательному округу",4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2020,"Об отмене регистрации кандидата в депутаты Государственной Думы РФ, выдвинутого по одномандатному избирательному округу",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2023,Об оспаривании решений избирательных комиссий по вопросам регистрации кандидатов при проведении выборов Президента РФ,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2019,Об оспаривании решений избирательных комиссий по вопросам регистрации кандидатов при проведении выборов Президента РФ,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2018,Об оспаривании решений избирательных комиссий по вопросам регистрации кандидатов при проведении выборов Президента РФ,6.0,1.0,0.1666666666666666,5.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2020,Об оспаривании решений избирательных комиссий по вопросам регистрации кандидатов при проведении выборов Президента РФ,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2021,Об исключении кандидата из федерального списка кандидатов в депутаты Государственной Думы РФ,6.0,2.0,0.3333333333333333,4.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2021,"О регистрации кандидата , выдвинутого по одномандатному избирательному округу",3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2020,"О регистрации кандидата , выдвинутого по одномандатному избирательному округу",3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2021,"Об отказе в регистрации кандидата, выдвинутого по одномандатному избирательному округу",8.0,1.0,0.125,7.0,0.875,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2019,"Об отказе в регистрации кандидата, выдвинутого по одномандатному избирательному округу",2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2018,"Об отказе в регистрации кандидата, выдвинутого по одномандатному избирательному округу",5.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2020,"Об отказе в регистрации кандидата, выдвинутого по одномандатному избирательному округу",4.0,1.0,0.25,3.0,0.75,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2021,"Об аннулировании регистрации кандидата, выдвинутого по одномандатному избирательному округу",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2022,"Об аннулировании регистрации кандидата, выдвинутого по одномандатному избирательному округу",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2021,Об отмене регистрации кандидата на должность высшего должностного лица субъекта РФ,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2019,Об отмене регистрации кандидата на должность высшего должностного лица субъекта РФ,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2020,Об отмене регистрации кандидата на должность высшего должностного лица субъекта РФ,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2022,Об отмене регистрации кандидата на должность высшего должностного лица субъекта РФ,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2021,"Об отмене регистрации кандидата, в том числе включенного в зарегистрированный список кандидатов",43.0,31.0,0.7209302325581395,12.0,0.2790697674418604,6.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2023,"Об отмене регистрации кандидата, в том числе включенного в зарегистрированный список кандидатов",56.0,18.0,0.3214285714285714,38.0,0.6785714285714286,7.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2019,"Об отмене регистрации кандидата, в том числе включенного в зарегистрированный список кандидатов",334.0,108.0,0.3233532934131736,226.0,0.6766467065868264,70.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2018,"Об отмене регистрации кандидата, в том числе включенного в зарегистрированный список кандидатов",27.0,14.0,0.5185185185185185,13.0,0.4814814814814814,3.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2020,"Об отмене регистрации кандидата, в том числе включенного в зарегистрированный список кандидатов",252.0,147.0,0.5833333333333334,105.0,0.4166666666666667,21.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2022,"Об отмене регистрации кандидата, в том числе включенного в зарегистрированный список кандидатов",46.0,20.0,0.4347826086956521,26.0,0.5652173913043478,3.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2021,Об отмене регистрации списка кандидатов на выборах в законодательные (представительные) органы государственной власти субъектов РФ,6.0,4.0,0.6666666666666666,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2023,Об отмене регистрации списка кандидатов на выборах в законодательные (представительные) органы государственной власти субъектов РФ,4.0,1.0,0.25,3.0,0.75,0.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2019,Об отмене регистрации списка кандидатов на выборах в законодательные (представительные) органы государственной власти субъектов РФ,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2018,Об отмене регистрации списка кандидатов на выборах в законодательные (представительные) органы государственной власти субъектов РФ,12.0,3.0,0.25,9.0,0.75,5.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2020,Об отмене регистрации списка кандидатов на выборах в законодательные (представительные) органы государственной власти субъектов РФ,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2021,Об отмене регистрации кандидата на выборах в законодательные (представительные) органы государственной власти субъектов РФ,26.0,12.0,0.4615384615384615,14.0,0.5384615384615384,2.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2023,Об отмене регистрации кандидата на выборах в законодательные (представительные) органы государственной власти субъектов РФ,28.0,11.0,0.3928571428571428,17.0,0.6071428571428571,1.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
2019,Об отмене регистрации кандидата на выборах в законодательные (представительные) органы государственной власти субъектов РФ,43.0,21.0,0.4883720930232558,22.0,0.5116279069767442,3.0,0.0,0.0,0.0,0.0,Административное,Избирательное право
